cancelacion,genero,jubilado,en_pareja,dependientes,meses_contrato,servicio_telefonico,multiples_lineas,servicio_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_efectivo,streaming_TV,streaming_peliculas,tipo_contrato,facturacion_electronica,metodo_pago,cuenta_mensual,cuentas_total,cuentas_diarias
0,Masculino,No,Si,No,57,Si,No,DSL,Si,No,No,Si,No,No,mes a mes,No,cheque electronico,55.7,3171.6,0.03257309941520468
0,Femenino,No,Si,Si,69,Si,No,No,No,No,No,No,No,No,dos years,No,transferencia,20.15,1337.5,0.009734299516908212
0,Femenino,No,No,No,23,Si,Si,DSL,Si,No,Si,No,Si,Si,un year,Si,cheque electronico,78.55,1843.05,0.11384057971014493
0,Femenino,No,No,No,33,Si,No,Fibra_optica,No,Si,No,Si,No,No,un year,Si,transferencia,79.95,2684.85,0.08075757575757576
1,Femenino,Si,No,No,3,Si,No,DSL,No,No,No,No,No,No,mes a mes,No,cheque electronico,45.0,127.1,0.5
0,Masculino,No,Si,Si,8,Si,No,No,No,No,No,No,No,No,un year,No,tarjeta de credito,19.9,153.95,0.08291666666666667
0,Masculino,No,Si,Si,34,Si,No,Fibra_optica,No,Si,Si,No,Si,No,mes a mes,Si,cheque electronico,89.85,3091.75,0.08808823529411765
1,Masculino,No,Si,Si,14,Si,No,DSL,Si,Si,No,No,Si,No,mes a mes,Si,cheque electronico,65.45,937.6,0.15583333333333335
0,Masculino,No,Si,Si,72,Si,Si,No,No,No,No,No,No,No,dos years,No,transferencia,24.3,1643.25,0.01125
0,Masculino,No,Si,No,71,Si,No,DSL,Si,No,No,Si,No,No,dos years,No,transferencia,54.5,3778.2,0.025586854460093896
0,Masculino,No,Si,Si,64,Si,No,DSL,Si,No,Si,No,Si,Si,un year,Si,tarjeta de credito,73.05,4688.65,0.038046875
0,Masculino,No,Si,Si,53,Si,No,DSL,No,Si,No,Si,Si,No,mes a mes,No,tarjeta de credito,65.0,3363.8,0.040880503144654086
0,Femenino,No,Si,No,68,Si,Si,Fibra_optica,No,No,Si,No,Si,No,dos years,Si,transferencia,89.95,5974.3,0.044093137254901965
1,Masculino,No,Si,Si,5,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,Si,cheque electronico,80.15,385.0,0.5343333333333333
0,Masculino,Si,No,No,52,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,transferencia,72.95,3829.75,0.04676282051282051
1,Masculino,No,Si,No,67,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,un year,No,cheque electronico,104.1,7040.85,0.0517910447761194
0,Femenino,No,No,No,68,Si,No,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,20.5,1424.9,0.010049019607843138
0,Femenino,No,Si,Si,49,Si,No,DSL,No,Si,Si,No,Si,Si,un year,No,tarjeta de credito,78.0,3824.2,0.053061224489795916
0,Masculino,No,Si,Si,37,Si,No,No,No,No,No,No,No,No,dos years,No,transferencia,19.8,726.1,0.01783783783783784
0,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.0,20.0,0.6666666666666666
1,Masculino,No,No,No,23,Si,Si,Fibra_optica,No,No,Si,No,No,No,mes a mes,Si,cheque electronico,81.0,1917.1,0.11739130434782609
0,Masculino,No,No,No,11,Si,No,No,No,No,No,No,No,No,mes a mes,Si,tarjeta de credito,20.45,237.3,0.061969696969696966
0,Femenino,No,No,No,70,Si,No,No,No,No,No,No,No,No,un year,No,transferencia,19.7,1341.5,0.00938095238095238
0,Masculino,No,No,No,40,Si,No,DSL,Si,Si,No,Si,No,No,mes a mes,Si,cheque por correo,61.9,2647.1,0.051583333333333335
0,Femenino,No,Si,Si,69,Si,Si,Fibra_optica,No,Si,No,Si,No,Si,dos years,Si,transferencia,93.3,6398.05,0.04507246376811594
0,Femenino,No,Si,Si,71,Si,Si,No,No,No,No,No,No,No,dos years,No,transferencia,24.7,1810.55,0.011596244131455399
0,Masculino,No,Si,Si,61,Si,No,DSL,Si,Si,Si,Si,Si,Si,un year,No,transferencia,84.9,5264.5,0.04639344262295082
0,Femenino,No,No,No,26,Si,Si,Fibra_optica,No,No,Si,No,Si,Si,mes a mes,Si,transferencia,100.5,2599.95,0.12884615384615383
1,Femenino,No,Si,Si,48,Si,Si,Fibra_optica,No,No,No,No,No,Si,un year,Si,cheque por correo,82.05,4029.95,0.056979166666666664
0,Masculino,No,Si,Si,60,Si,No,No,No,No,No,No,No,No,dos years,No,cheque por correo,20.55,1205.05,0.011416666666666667
0,Masculino,No,Si,No,15,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,transferencia,68.6,1108.6,0.15244444444444444
0,Femenino,No,Si,No,69,Si,No,Fibra_optica,Si,Si,No,Si,Si,Si,un year,Si,tarjeta de credito,106.4,7251.9,0.051400966183574884
0,Femenino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.65,19.65,0.6549999999999999
1,Masculino,No,Si,No,59,No,sin servicio teleonico,DSL,No,Si,No,No,No,Si,mes a mes,Si,transferencia,41.05,2452.7,0.023192090395480223
0,Masculino,No,Si,Si,54,Si,Si,Fibra_optica,No,Si,No,Si,Si,Si,un year,Si,cheque electronico,105.2,5637.85,0.06493827160493827
0,Masculino,No,Si,Si,72,No,sin servicio teleonico,DSL,Si,No,Si,Si,Si,Si,dos years,No,transferencia,60.95,4549.05,0.028217592592592593
0,Femenino,No,No,No,9,Si,No,No,No,No,No,No,No,No,mes a mes,No,transferencia,19.5,150.35,0.07222222222222222
0,Masculino,No,Si,Si,2,Si,No,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,44.5,90.05,0.7416666666666667
0,Masculino,No,Si,Si,66,Si,No,No,No,No,No,No,No,No,dos years,Si,cheque por correo,19.75,1344.5,0.009974747474747475
0,Femenino,No,Si,Si,72,Si,Si,Fibra_optica,No,Si,Si,Si,No,Si,dos years,Si,transferencia,98.65,7129.45,0.0456712962962963
1,Masculino,No,No,No,43,Si,No,Fibra_optica,Si,No,No,No,No,No,mes a mes,Si,cheque electronico,75.2,3198.6,0.058294573643410855
0,Femenino,Si,No,No,57,No,sin servicio teleonico,DSL,No,Si,Si,No,Si,Si,mes a mes,Si,cheque electronico,55.0,3094.05,0.03216374269005848
1,Femenino,No,Si,Si,1,No,sin servicio teleonico,DSL,No,No,No,Si,Si,No,mes a mes,No,cheque electronico,40.1,40.1,1.3366666666666667
1,Femenino,No,Si,Si,32,Si,Si,Fibra_optica,No,No,Si,No,No,Si,mes a mes,Si,transferencia,91.05,2954.5,0.09484374999999999
0,Masculino,Si,Si,No,55,Si,Si,Fibra_optica,No,Si,Si,Si,Si,Si,dos years,Si,cheque electronico,113.6,6292.7,0.06884848484848484
0,Masculino,No,Si,No,51,No,sin servicio teleonico,DSL,No,Si,No,No,No,No,mes a mes,Si,tarjeta de credito,30.05,1529.45,0.019640522875816992
0,Femenino,No,Si,Si,6,Si,No,DSL,No,No,No,Si,No,No,mes a mes,Si,cheque por correo,48.8,297.35,0.2711111111111111
1,Masculino,No,Si,Si,8,Si,No,DSL,No,No,Si,No,No,No,mes a mes,Si,cheque electronico,51.05,415.05,0.21270833333333333
0,Femenino,No,No,No,28,No,sin servicio teleonico,DSL,No,No,Si,Si,No,No,mes a mes,Si,cheque por correo,35.75,961.4,0.04255952380952381
0,Masculino,No,Si,Si,16,Si,No,DSL,Si,Si,No,No,No,No,un year,Si,cheque por correo,55.85,857.8,0.11635416666666668
0,Femenino,Si,No,Si,30,Si,Si,Fibra_optica,No,No,No,Si,Si,Si,mes a mes,Si,cheque electronico,101.3,2974.5,0.11255555555555555
0,Femenino,No,No,No,12,No,sin servicio teleonico,DSL,No,Si,Si,Si,Si,Si,un year,No,cheque electronico,60.65,743.3,0.16847222222222222
1,Femenino,No,No,No,60,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,mes a mes,Si,cheque electronico,105.9,6396.45,0.058833333333333335
0,Masculino,No,No,No,55,Si,No,DSL,No,Si,No,Si,No,Si,un year,Si,cheque electronico,64.2,3627.3,0.038909090909090914
0,Femenino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,mes a mes,No,cheque por correo,45.35,45.35,1.5116666666666667
0,Masculino,No,Si,Si,34,No,sin servicio teleonico,DSL,No,No,No,Si,Si,No,dos years,Si,cheque electronico,40.55,1325.85,0.03975490196078431
1,Masculino,No,No,No,15,No,sin servicio teleonico,DSL,No,No,No,Si,No,No,mes a mes,Si,cheque electronico,29.7,438.25,0.066
1,Femenino,No,No,No,2,Si,No,Fibra_optica,No,No,No,No,Si,No,mes a mes,Si,cheque electronico,80.65,144.15,1.3441666666666667
0,Femenino,No,Si,Si,6,Si,No,No,No,No,No,No,No,No,un year,No,cheque por correo,19.7,94.45,0.10944444444444444
1,Masculino,No,Si,No,66,Si,Si,Fibra_optica,Si,No,Si,No,Si,Si,dos years,Si,tarjeta de credito,106.05,6981.35,0.05356060606060606
0,Masculino,No,No,Si,3,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,20.85,60.65,0.2316666666666667
0,Femenino,No,Si,Si,72,Si,Si,Fibra_optica,Si,Si,No,No,Si,No,dos years,Si,cheque electronico,95.1,6843.15,0.04402777777777778
0,Femenino,No,No,No,10,Si,No,DSL,No,No,No,Si,No,Si,mes a mes,Si,cheque por correo,60.95,629.55,0.2031666666666667
1,Masculino,No,No,No,1,Si,Si,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,50.45,50.45,1.6816666666666669
0,Femenino,No,Si,Si,47,Si,No,DSL,No,Si,No,Si,No,Si,dos years,No,transferencia,63.8,3007.25,0.04524822695035461
0,Masculino,No,No,No,22,No,sin servicio teleonico,DSL,No,No,Si,Si,Si,Si,dos years,No,transferencia,56.75,1304.85,0.08598484848484848
1,Masculino,No,No,No,31,Si,Si,Fibra_optica,No,Si,Si,No,Si,Si,un year,Si,cheque electronico,103.45,3066.45,0.11123655913978495
0,Femenino,No,Si,Si,39,Si,No,Fibra_optica,No,No,Si,Si,No,No,mes a mes,Si,transferencia,81.5,3107.3,0.06965811965811966
1,Masculino,Si,Si,No,30,Si,No,DSL,No,Si,No,No,No,No,mes a mes,Si,transferencia,50.4,1527.5,0.056
0,Femenino,No,Si,Si,12,Si,No,No,No,No,No,No,No,No,mes a mes,Si,tarjeta de credito,20.1,232.4,0.05583333333333334
1,Masculino,Si,Si,No,10,Si,Si,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,cheque electronico,86.65,856.65,0.28883333333333333
0,Masculino,Si,Si,No,45,Si,Si,DSL,Si,No,Si,Si,No,Si,dos years,No,tarjeta de credito,75.15,3480.35,0.05566666666666667
1,Masculino,No,Si,No,18,Si,Si,Fibra_optica,Si,No,No,No,Si,Si,mes a mes,Si,cheque electronico,99.4,1742.95,0.18407407407407408
0,Masculino,No,Si,Si,70,No,sin servicio teleonico,DSL,No,Si,Si,Si,Si,Si,un year,No,cheque electronico,60.35,4138.7,0.02873809523809524
0,Femenino,No,Si,Si,72,No,sin servicio teleonico,DSL,Si,Si,Si,Si,Si,Si,dos years,Si,tarjeta de credito,65.2,4784.45,0.030185185185185186
1,Femenino,No,No,No,12,Si,Si,Fibra_optica,Si,Si,Si,No,No,Si,mes a mes,Si,transferencia,99.7,1238.45,0.27694444444444444
0,Femenino,No,Si,Si,3,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.3,54.7,0.21444444444444447
1,Femenino,No,No,No,4,Si,Si,Fibra_optica,No,Si,No,No,No,No,mes a mes,No,transferencia,77.95,305.55,0.6495833333333334
0,Masculino,No,No,No,6,Si,No,No,No,No,No,No,No,No,mes a mes,No,transferencia,20.15,130.5,0.11194444444444443
0,Femenino,Si,Si,No,61,Si,Si,Fibra_optica,Si,Si,Si,Si,No,No,mes a mes,Si,tarjeta de credito,94.2,5895.45,0.05147540983606558
0,Femenino,Si,Si,No,42,Si,Si,Fibra_optica,Si,No,Si,No,Si,Si,un year,Si,transferencia,105.2,4599.15,0.08349206349206349
0,Masculino,No,No,No,1,Si,No,DSL,Si,No,No,No,No,No,mes a mes,Si,cheque por correo,50.75,50.75,1.6916666666666667
0,Masculino,No,No,No,45,No,sin servicio teleonico,DSL,Si,No,Si,Si,No,No,un year,No,transferencia,42.3,1840.75,0.03133333333333333
0,Femenino,No,No,No,8,Si,No,DSL,Si,No,No,Si,No,Si,mes a mes,No,transferencia,66.05,574.5,0.27520833333333333
0,Femenino,No,No,No,14,Si,No,DSL,No,No,No,Si,Si,Si,mes a mes,Si,cheque electronico,69.65,921.4,0.16583333333333336
0,Masculino,No,No,No,18,Si,No,DSL,Si,No,Si,Si,Si,No,mes a mes,Si,cheque electronico,68.35,1299.8,0.12657407407407406
0,Femenino,No,No,No,43,Si,Si,No,No,No,No,No,No,No,dos years,Si,tarjeta de credito,25.7,1188.2,0.019922480620155038
0,Masculino,No,Si,No,27,Si,No,DSL,Si,No,No,No,No,No,un year,No,tarjeta de credito,48.7,1421.75,0.06012345679012346
0,Femenino,No,No,No,18,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,74.15,1345.75,0.13731481481481483
1,Masculino,No,Si,No,5,No,sin servicio teleonico,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,24.95,100.4,0.16633333333333333
0,Femenino,No,Si,Si,52,Si,No,Fibra_optica,Si,No,Si,Si,No,No,mes a mes,Si,transferencia,84.05,4326.8,0.053878205128205126
0,Masculino,No,Si,No,3,Si,No,No,No,No,No,No,No,No,mes a mes,No,transferencia,20.0,49.65,0.2222222222222222
0,Femenino,No,No,No,23,Si,No,DSL,No,No,Si,No,No,No,mes a mes,No,tarjeta de credito,49.7,1081.25,0.07202898550724639
1,Femenino,No,Si,Si,17,Si,Si,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,24.1,409.9,0.047254901960784315
0,Femenino,No,Si,No,20,Si,No,No,No,No,No,No,No,No,un year,No,cheque por correo,20.35,393.15,0.03391666666666667
0,Masculino,Si,No,No,31,Si,Si,Fibra_optica,No,No,Si,Si,Si,No,mes a mes,Si,transferencia,96.6,2877.95,0.10387096774193548
0,Femenino,No,Si,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,transferencia,20.3,20.3,0.6766666666666666
0,Masculino,No,No,No,35,Si,No,No,No,No,No,No,No,No,dos years,Si,cheque por correo,20.2,684.4,0.019238095238095238
0,Femenino,No,Si,Si,6,No,sin servicio teleonico,DSL,No,Si,Si,Si,No,No,dos years,No,cheque por correo,40.55,217.5,0.22527777777777777
1,Femenino,No,No,No,2,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,75.55,166.3,1.2591666666666665
0,Masculino,No,No,No,14,Si,No,No,No,No,No,No,No,No,un year,No,transferencia,20.4,275.7,0.04857142857142857
0,Masculino,No,No,No,63,Si,Si,Fibra_optica,No,Si,No,No,No,Si,un year,No,tarjeta de credito,90.45,5825.5,0.04785714285714286
0,Masculino,No,Si,No,68,Si,Si,Fibra_optica,Si,Si,No,Si,Si,Si,mes a mes,Si,cheque electronico,107.7,7320.9,0.052794117647058825
0,Masculino,No,No,No,3,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,No,cheque electronico,74.5,217.45,0.8277777777777777
0,Masculino,No,No,No,58,Si,Si,Fibra_optica,No,No,No,Si,No,No,mes a mes,No,transferencia,80.65,4807.35,0.04635057471264368
1,Femenino,No,No,No,19,Si,No,Fibra_optica,Si,No,Si,Si,Si,Si,mes a mes,Si,cheque electronico,106.6,1934.45,0.1870175438596491
1,Femenino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,mes a mes,No,cheque electronico,45.8,45.8,1.5266666666666666
0,Femenino,Si,Si,Si,24,Si,No,Fibra_optica,No,No,Si,No,Si,Si,dos years,Si,cheque electronico,96.55,2263.45,0.13409722222222223
1,Femenino,No,No,No,18,Si,Si,Fibra_optica,No,No,No,No,Si,No,mes a mes,Si,cheque electronico,85.2,1553.9,0.1577777777777778
0,Masculino,No,Si,Si,51,Si,No,DSL,Si,No,No,Si,Si,Si,un year,Si,transferencia,76.4,3966.3,0.04993464052287582
0,Masculino,No,Si,No,45,Si,No,DSL,Si,Si,Si,No,Si,Si,un year,No,transferencia,78.8,3597.5,0.05837037037037037
0,Femenino,No,Si,Si,61,Si,Si,DSL,Si,Si,No,No,No,No,mes a mes,No,cheque electronico,59.8,3641.5,0.032677595628415296
1,Femenino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,cheque por correo,20.2,20.2,0.6733333333333333
0,Femenino,No,Si,No,33,Si,No,DSL,No,Si,No,Si,No,No,un year,Si,tarjeta de credito,53.75,1857.3,0.054292929292929296
1,Masculino,No,No,No,2,Si,No,DSL,No,No,No,No,No,No,mes a mes,Si,tarjeta de credito,46.0,84.5,0.7666666666666667
1,Femenino,No,Si,No,8,Si,No,No,No,No,No,No,No,No,mes a mes,No,transferencia,20.15,156.25,0.08395833333333333
0,Femenino,No,Si,Si,26,Si,No,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,19.65,494.9,0.02519230769230769
0,Femenino,No,No,No,23,Si,No,Fibra_optica,Si,No,No,No,No,No,mes a mes,Si,transferencia,75.0,1778.5,0.10869565217391304
1,Masculino,No,No,No,1,No,sin servicio teleonico,DSL,No,Si,No,Si,No,Si,mes a mes,Si,cheque por correo,44.65,44.65,1.4883333333333333
1,Femenino,No,No,No,2,Si,Si,Fibra_optica,No,No,No,No,Si,Si,mes a mes,Si,cheque electronico,95.15,196.9,1.5858333333333334
0,Masculino,Si,Si,No,13,Si,Si,Fibra_optica,Si,Si,No,No,No,Si,mes a mes,No,tarjeta de credito,93.8,1261.0,0.2405128205128205
1,Femenino,No,Si,Si,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,tarjeta de credito,20.15,20.15,0.6716666666666666
0,Femenino,No,Si,No,4,No,sin servicio teleonico,DSL,Si,No,No,No,No,No,mes a mes,Si,cheque electronico,29.05,129.6,0.24208333333333334
0,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,Si,tarjeta de credito,19.75,19.75,0.6583333333333333
1,Masculino,No,No,No,22,Si,Si,DSL,Si,Si,No,No,No,No,mes a mes,No,cheque electronico,59.0,1254.7,0.0893939393939394
1,Femenino,No,No,Si,2,Si,No,No,No,No,No,No,No,No,mes a mes,Si,cheque electronico,19.6,35.85,0.3266666666666667
1,Masculino,No,No,No,1,No,sin servicio teleonico,DSL,No,No,No,No,No,Si,mes a mes,No,cheque electronico,35.9,35.9,1.1966666666666665
0,Femenino,No,No,No,21,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,68.65,1493.2,0.10896825396825398
0,Masculino,Si,Si,No,45,Si,Si,Fibra_optica,No,Si,Si,Si,Si,No,un year,Si,transferencia,98.7,4525.8,0.07311111111111111
0,Femenino,No,No,No,12,Si,Si,Fibra_optica,No,No,No,No,No,Si,mes a mes,Si,cheque electronico,86.55,1066.9,0.24041666666666667
0,Masculino,No,Si,Si,72,Si,Si,DSL,Si,Si,Si,No,No,No,dos years,No,tarjeta de credito,64.45,4720.0,0.029837962962962965
0,Masculino,No,Si,Si,63,Si,No,DSL,Si,Si,Si,Si,Si,No,dos years,No,tarjeta de credito,74.5,4674.55,0.03941798941798942
1,Femenino,No,Si,No,15,Si,No,Fibra_optica,No,No,Si,No,Si,No,mes a mes,Si,cheque electronico,84.3,1308.4,0.18733333333333332
0,Masculino,No,Si,No,43,Si,Si,DSL,Si,No,Si,No,Si,Si,un year,Si,cheque electronico,80.2,3581.6,0.06217054263565892
0,Femenino,Si,Si,No,60,Si,No,Fibra_optica,Si,Si,Si,Si,Si,Si,dos years,Si,transferencia,110.0,6668.35,0.06111111111111111
0,Masculino,No,Si,No,31,Si,Si,DSL,No,No,No,No,Si,No,mes a mes,Si,tarjeta de credito,59.05,1882.8,0.06349462365591398
0,Femenino,No,Si,Si,53,Si,No,No,No,No,No,No,No,No,un year,No,transferencia,19.55,1007.9,0.01229559748427673
0,Femenino,Si,No,No,67,Si,Si,DSL,No,Si,No,No,No,No,mes a mes,No,cheque electronico,54.9,3725.5,0.027313432835820894
0,Masculino,No,No,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,dos years,No,tarjeta de credito,88.55,6362.35,0.04099537037037037
0,Femenino,No,No,Si,4,Si,No,No,No,No,No,No,No,No,mes a mes,Si,transferencia,20.05,85.5,0.16708333333333333
0,Femenino,No,No,Si,51,No,sin servicio teleonico,DSL,Si,No,Si,Si,Si,Si,un year,No,transferencia,60.15,3077.0,0.03931372549019608
0,Femenino,No,No,No,15,Si,Si,DSL,No,No,No,No,No,No,mes a mes,Si,cheque por correo,48.8,720.1,0.10844444444444444
0,Femenino,No,Si,Si,69,Si,No,No,No,No,No,No,No,No,dos years,No,tarjeta de credito,19.8,1436.95,0.009565217391304347
0,Masculino,No,No,No,4,Si,No,DSL,No,No,No,No,No,No,mes a mes,No,cheque por correo,44.55,220.75,0.37124999999999997
0,Femenino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque por correo,19.9,19.9,0.6633333333333333
0,Masculino,No,No,No,55,Si,No,Fibra_optica,Si,Si,No,No,Si,Si,un year,Si,cheque por correo,100.9,5552.05,0.06115151515151516
0,Masculino,No,No,No,4,No,sin servicio teleonico,DSL,Si,Si,No,Si,No,No,mes a mes,No,cheque por correo,42.4,146.4,0.35333333333333333
1,Femenino,No,No,No,2,No,sin servicio teleonico,DSL,Si,Si,No,No,No,Si,mes a mes,Si,cheque electronico,42.6,72.4,0.7100000000000001
1,Masculino,No,No,No,45,Si,Si,Fibra_optica,No,Si,No,No,Si,Si,mes a mes,Si,tarjeta de credito,100.85,4740.0,0.0747037037037037
0,Femenino,No,Si,No,19,Si,No,DSL,No,No,No,No,No,No,mes a mes,No,cheque por correo,44.9,839.65,0.0787719298245614
1,Masculino,Si,Si,No,3,No,sin servicio teleonico,DSL,No,No,No,No,Si,No,mes a mes,Si,cheque por correo,36.45,93.7,0.405
1,Femenino,No,Si,No,28,Si,Si,Fibra_optica,No,No,Si,Si,Si,Si,mes a mes,Si,cheque electronico,104.8,3046.05,0.12476190476190475
0,Femenino,No,Si,Si,23,Si,Si,Fibra_optica,No,No,No,No,No,Si,mes a mes,No,cheque electronico,85.6,1868.4,0.12405797101449274
1,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,cheque electronico,20.55,20.55,0.685
0,Femenino,No,No,No,25,No,sin servicio teleonico,DSL,No,No,Si,No,Si,Si,mes a mes,Si,cheque electronico,48.25,1293.8,0.06433333333333334
0,Masculino,No,Si,No,71,Si,Si,DSL,Si,Si,Si,Si,No,Si,dos years,No,tarjeta de credito,80.4,5727.15,0.03774647887323944
0,Masculino,No,No,No,14,Si,No,Fibra_optica,No,No,Si,No,No,No,mes a mes,No,cheque electronico,76.45,1117.55,0.18202380952380953
0,Masculino,No,No,No,24,Si,Si,DSL,No,No,No,Si,No,No,un year,No,transferencia,54.6,1242.25,0.07583333333333334
0,Masculino,Si,No,No,56,Si,Si,Fibra_optica,No,No,Si,No,Si,Si,mes a mes,Si,cheque electronico,101.05,5594.0,0.06014880952380952
1,Masculino,Si,Si,No,1,Si,Si,Fibra_optica,Si,No,No,No,No,No,mes a mes,Si,cheque electronico,80.3,80.3,2.6766666666666667
0,Masculino,Si,Si,No,7,Si,Si,DSL,Si,Si,No,Si,No,No,mes a mes,No,cheque electronico,64.2,475.0,0.3057142857142857
0,Femenino,No,No,No,5,Si,No,DSL,Si,No,No,Si,Si,No,mes a mes,Si,cheque electronico,64.35,352.65,0.42899999999999994
1,Femenino,No,Si,No,1,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque por correo,69.4,69.4,2.3133333333333335
0,Femenino,No,Si,Si,19,No,sin servicio teleonico,DSL,No,No,No,No,No,No,mes a mes,Si,cheque por correo,24.85,434.8,0.043596491228070175
1,Femenino,No,No,No,7,Si,Si,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,transferencia,75.1,552.95,0.3576190476190476
0,Femenino,No,Si,Si,16,Si,No,Fibra_optica,No,Si,No,No,No,No,mes a mes,No,transferencia,73.25,1195.75,0.15260416666666668
0,Femenino,No,Si,Si,10,Si,No,DSL,No,Si,Si,No,No,Si,un year,Si,cheque por correo,65.9,660.05,0.21966666666666668
0,Femenino,No,No,No,72,Si,Si,DSL,Si,Si,No,No,No,No,dos years,No,transferencia,59.75,4265.0,0.027662037037037037
0,Masculino,Si,No,No,51,Si,No,Fibra_optica,No,No,Si,No,Si,Si,un year,Si,transferencia,94.0,4905.75,0.06143790849673202
0,Masculino,Si,No,No,67,Si,Si,Fibra_optica,Si,Si,Si,Si,Si,Si,dos years,Si,tarjeta de credito,116.1,7839.85,0.05776119402985074
0,Femenino,Si,Si,No,25,Si,No,Fibra_optica,No,No,No,No,No,No,mes a mes,Si,cheque electronico,69.3,1813.1,0.0924
0,Femenino,No,Si,Si,45,Si,Si,DSL,Si,Si,Si,Si,Si,No,mes a mes,No,cheque por correo,81.3,3541.1,0.06022222222222222
0,Masculino,No,No,No,1,Si,No,No,No,No,No,No,No,No,mes a mes,No,tarjeta de credito,19.3,19.3,0.6433333333333333
1,Femenino,No,No,No,30,Si,No,Fibra_optica,No,No,No,Si,Si,No,mes a mes,No,cheque electronico,85.15,2555.9,0.09461111111111112
0,Masculino,No,Si,Si,11,Si,No,Fibra_optica,No,No,No,No,Si,Si,mes a mes,No,cheque electronico,90.6,1020.2,0.27454545454545454
0,Femenino,No,Si,No,20,Si,No,Fibra_optica,No,No,Si,Si,No,No,mes a mes,Si,cheque por correo,81.0,1683.7,0.135
0,Masculino,No,Si,No,70,Si,Si,Fibra_optica,Si,Si,Si,Si,Si,Si,dos years,No,tarjeta de credito,114.3,8244.3,0.05442857142857143
1,Masculino,No,No,No,38,Si,No,DSL,No,No,Si,Si,No,Si,un year,Si,cheque por correo,62.3,2354.8,0.054649122807017544
1,Femenino,Si,Si,No,1,No,sin servicio teleonico,DSL,No,No,No,No,No,No,mes a mes,Si,cheque electronico,24.8,24.8,0.8266666666666667
1,Masculino,No,No,No,3,Si,No,Fibra_optica,No,No,Si,Si,Si,Si,mes a mes,Si,cheque electronico,98.7,293.65,1.0966666666666667
0,Femenino,No,Si,Si,64,Si,Si,Fibra_optica,Si,No,No,Si,Si,Si,un year,Si,transferencia,104.4,6721.6,0.054375
0,Masculino,No,No,No,65,Si,No,No,No,No,No,No,No,No,dos years,Si,tarjeta de credito,19.55,1218.65,0.010025641025641026
1,Femenino,No,No,No,9,Si,Si,Fibra_optica,No,No,No,No,Si,Si,mes a mes,Si,cheque electronico,94.75,889.9,0.3509259259259259
0,Femenino,No,No,No,60,Si,Si,DSL,Si,No,Si,Si,No,No,un year,No,cheque electronico,64.75,4039.5,0.035972222222222225
0,Masculino,No,No,No,35,Si,No,No,No,No,No,No,No,No,dos years,No,transferencia,21.45,705.45,0.020428571428571428
0,Masculino,No,No,No,11,No,sin servicio teleonico,DSL,No,Si,Si,No,No,No,mes a mes,No,cheque por correo,34.7,383.55,0.10515151515151516
1,Femenino,No,Si,Si,33,Si,Si,No,No,No,No,No,No,No,dos years,Si,cheque por correo,24.5,740.3,0.024747474747474747
0,Femenino,No,No,No,36,Si,No,DSL,Si,Si,Si,Si,Si,Si,un year,No,transferencia,85.85,3003.55,0.07949074074074074
0,Masculino,No,No,No,3,Si,No,Fibra_optica,No,No,Si,Si,Si,No,mes a mes,Si,cheque por correo,89.85,244.45,0.9983333333333333
